endpoint,operation,input_size,cycles,usec
client,verify,128,18151,6
client,digest,128,12965,5
server,verify,128,44081,17
server,digest,128,15558,5
client,verify,128,18151,6
client,digest,128,12965,5
server,verify,128,18151,7
server,digest,128,12965,5
client,verify,128,18151,6
client,digest,128,15558,5
server,verify,128,18151,6
server,digest,128,15558,5
client,verify,128,18151,6
client,digest,128,15558,5
server,verify,128,18151,6
server,digest,128,12965,5
client,verify,128,15558,7
client,digest,128,15558,5
server,verify,128,18151,6
server,digest,128,15558,6
client,verify,128,15558,6
client,digest,128,15558,5
server,verify,128,15558,7
server,digest,128,15558,5
client,verify,128,18151,6
client,digest,128,15558,5
server,verify,128,18151,6
server,digest,128,15558,5
client,verify,128,18151,6
client,digest,128,15558,6
server,verify,128,15558,7
server,digest,128,12965,6
client,verify,128,18151,7
client,digest,128,0,0
server,verify,128,25930,9
server,digest,128,57046,21
client,verify,128,18151,6
client,digest,128,15558,6
server,verify,128,18151,7
server,digest,128,15558,6
client,verify,128,20744,7
client,digest,128,15558,5
server,verify,128,20744,7
server,digest,128,85569,32
client,verify,128,18151,6
client,digest,128,15558,5
server,verify,128,18151,6
server,digest,128,15558,6
client,verify,128,18151,6
client,digest,128,15558,5
server,verify,128,18151,7
server,digest,128,15558,5
client,verify,128,15558,6
client,digest,128,15558,5
server,verify,128,25930,9
server,digest,128,15558,5
client,verify,128,18151,6
client,digest,128,41488,17
server,verify,128,20744,7
server,digest,128,15558,5
client,verify,128,18151,6
client,digest,128,15558,5
server,verify,128,18151,6
server,digest,128,15558,5
client,verify,128,15558,6
client,digest,128,12965,5
server,verify,128,18151,6
server,digest,128,15558,5
client,verify,128,31116,8
client,digest,128,15558,5
server,verify,128,18151,6
server,digest,128,15558,5
client,verify,128,18151,6
client,digest,128,15558,5
server,verify,128,18151,7
server,digest,128,15558,6
client,verify,128,18151,6
client,digest,128,15558,5
server,verify,128,18151,7
server,digest,128,15558,5
client,verify,128,15558,6
client,digest,128,12965,6
server,verify,128,18151,7
server,digest,128,15558,6
client,verify,128,18151,6
client,digest,128,12965,6
server,verify,128,18151,6
server,digest,128,15558,5
client,verify,128,18151,7
client,digest,128,15558,5
server,verify,128,18151,6
server,digest,128,15558,5
client,verify,128,15558,6
client,digest,128,12965,6
server,verify,128,18151,6
server,digest,128,15558,6
client,verify,128,25930,9
client,digest,128,20744,8
server,verify,128,25930,9
server,digest,128,20744,7
client,verify,128,25930,9
client,digest,128,23337,8
server,verify,128,25930,9
server,digest,128,20744,8
client,verify,128,25930,10
client,digest,128,23337,8
server,verify,128,25930,10
server,digest,128,20744,8
client,verify,128,25930,9
client,digest,128,23337,8
server,verify,128,25930,9
server,digest,128,23337,8
client,verify,128,25930,10
client,digest,128,23337,8
server,verify,128,28523,11
server,digest,128,23337,9
client,verify,128,18151,7
client,digest,128,23337,8
server,verify,128,23337,9
server,digest,128,20744,8
client,verify,128,15558,7
client,digest,128,23337,8
server,verify,128,15558,6
server,digest,128,20744,8
client,verify,128,25930,10
client,digest,128,0,0
server,verify,128,23337,10
server,digest,128,20744,8
client,verify,128,25930,9
client,digest,128,20744,7
server,verify,128,28523,10
server,digest,128,15558,6
client,verify,128,20744,7
client,digest,128,15558,5
server,verify,128,20744,7
server,digest,128,15558,5
client,verify,128,18151,7
client,digest,128,12965,6
server,verify,128,15558,7
server,digest,128,25930,10
client,verify,128,0,0
client,digest,128,0,0
server,verify,128,0,0
server,digest,128,0,0
client,verify,128,0,0
client,digest,128,0,0
server,verify,128,0,0
server,digest,128,0,0
client,verify,128,18151,6
client,digest,128,12965,5
server,verify,128,18151,8
server,digest,128,15558,5
client,verify,128,20744,8
client,digest,128,15558,6
server,verify,128,20744,6
server,digest,128,15558,6
client,verify,128,18151,6
client,digest,128,15558,5
server,verify,128,18151,6
server,digest,128,15558,5
client,verify,128,20744,7
client,digest,128,12965,5
server,verify,128,15558,6
server,digest,128,12965,5
client,verify,128,23337,9
client,digest,128,20744,8
server,verify,128,25930,10
server,digest,128,23337,8
client,verify,128,25930,9
client,digest,128,23337,8
server,verify,128,28523,9
server,digest,128,20744,8
client,verify,128,25930,9
client,digest,128,15558,6
server,verify,128,18151,7
server,digest,128,15558,5
client,verify,128,18151,7
client,digest,128,15558,5
server,verify,128,18151,6
server,digest,128,15558,5
client,verify,128,18151,6
client,digest,128,12965,6
server,verify,128,18151,6
server,digest,128,12965,5
client,verify,128,18151,7
client,digest,128,12965,5
server,verify,128,0,0
server,digest,128,12965,6
client,verify,128,18151,7
client,digest,128,12965,6
server,verify,128,0,0
server,digest,128,12965,5
client,verify,128,18151,6
client,digest,128,0,0
server,verify,128,18151,6
server,digest,128,12965,5
client,verify,128,0,0
client,digest,128,12965,5
server,verify,128,18151,7
server,digest,128,12965,5
client,verify,128,0,0
client,digest,128,0,0
server,verify,128,18151,6
server,digest,128,12965,5
client,verify,128,18151,6
client,digest,128,0,0
server,verify,128,0,0
server,digest,128,15558,5
client,verify,128,2593,1
client,digest,128,0,0
server,verify,128,15558,7
server,digest,128,15558,5
client,verify,128,18151,7
client,digest,128,12965,5
server,verify,128,18151,6
server,digest,128,12965,6
client,verify,128,18151,7
client,digest,128,0,0
server,verify,128,18151,6
server,digest,128,12965,6
client,verify,128,15558,7
client,digest,128,0,0
server,verify,128,0,0
server,digest,128,12965,5
client,verify,128,0,0
client,digest,128,12965,5
server,verify,128,15558,6
server,digest,128,15558,5
client,verify,128,15558,6
client,digest,128,12965,5
server,verify,128,18151,6
server,digest,128,12965,5
client,verify,128,46674,18
client,digest,128,12965,5
server,verify,128,15558,6
server,digest,128,12965,5
client,verify,128,18151,7
client,digest,128,12965,5
server,verify,128,0,0
server,digest,128,0,0
client,verify,128,0,0
client,digest,128,0,0
server,verify,128,18151,7
server,digest,128,12965,5
client,verify,128,18151,6
client,digest,128,12965,5
server,verify,128,15558,6
server,digest,128,12965,5
client,verify,128,18151,7
client,digest,128,12965,5
server,verify,128,20744,7
server,digest,128,12965,5
client,verify,128,18151,6
client,digest,128,12965,6
server,verify,128,20744,7
server,digest,128,12965,5
client,verify,128,18151,6
client,digest,128,12965,5
server,verify,128,18151,6
server,digest,128,12965,6
client,verify,128,18151,6
client,digest,128,15558,5
server,verify,128,18151,6
server,digest,128,12965,5
client,verify,128,15558,7
client,digest,128,12965,5
server,verify,128,15558,7
server,digest,128,0,0
client,verify,128,0,0
client,digest,128,0,0
server,verify,128,0,0
server,digest,128,0,0
client,verify,128,18151,6
client,digest,128,12965,5
server,verify,128,25930,10
server,digest,128,20744,8
client,verify,128,28523,10
client,digest,128,23337,8
server,verify,128,62232,24
server,digest,128,23337,8
client,verify,128,28523,9
client,digest,128,23337,8
server,verify,128,23337,9
server,digest,128,23337,8
client,verify,128,25930,9
client,digest,128,23337,8
server,verify,128,25930,9
server,digest,128,23337,8
client,verify,128,25930,10
client,digest,128,20744,8
server,verify,128,25930,9
server,digest,128,20744,8
client,verify,128,25930,9
client,digest,128,18151,8
server,verify,128,25930,9
server,digest,128,20744,8
client,verify,128,25930,9
client,digest,128,23337,8
server,verify,128,0,0
server,digest,128,0,0
client,verify,128,0,0
client,digest,128,0,0
server,verify,128,0,0
server,digest,128,0,0
client,verify,128,0,0
client,digest,128,0,0
server,verify,128,25930,9
server,digest,128,20744,8
client,verify,128,25930,10
client,digest,128,20744,8
server,verify,128,25930,9
server,digest,128,20744,8
client,verify,128,31116,11
client,digest,128,20744,8
server,verify,128,33709,13
server,digest,128,23337,9
client,verify,128,25930,10
client,digest,128,23337,9
server,verify,128,25930,10
server,digest,128,62232,24
client,verify,128,25930,9
client,digest,128,23337,8
server,verify,128,25930,9
server,digest,128,18151,8
client,verify,128,25930,9
client,digest,128,23337,8
server,verify,128,25930,9
server,digest,128,23337,8
client,verify,128,25930,10
client,digest,128,20744,8
server,verify,128,25930,9
server,digest,128,23337,8
client,verify,128,23337,10
client,digest,128,20744,8
server,verify,128,25930,10
server,digest,128,20744,8
client,verify,128,25930,9
client,digest,128,20744,7
server,verify,128,25930,10
server,digest,128,23337,9
client,verify,128,36302,14
client,digest,128,20744,8
server,verify,128,41488,15
server,digest,128,25930,9
client,verify,128,33709,12
client,digest,128,25930,9
server,verify,128,31116,12
server,digest,128,15558,6
client,verify,128,20744,7
client,digest,128,12965,5
server,verify,128,18151,7
server,digest,128,18151,6
client,verify,128,18151,7
client,digest,128,15558,6
server,verify,128,20744,8
server,digest,128,18151,6
client,verify,128,18151,7
client,digest,128,15558,5
server,verify,128,28523,10
server,digest,128,15558,6
client,verify,128,20744,7
client,digest,128,15558,5
server,verify,128,20744,7
server,digest,128,15558,6
client,verify,128,18151,6
client,digest,128,15558,5
server,verify,128,18151,6
server,digest,128,15558,5
client,verify,128,15558,7
client,digest,128,15558,5
server,verify,128,18151,7
server,digest,128,15558,6
client,verify,128,20744,7
client,digest,128,15558,5
server,verify,128,18151,7
server,digest,128,12965,6
client,verify,128,18151,6
client,digest,128,23337,8
server,verify,128,18151,6
server,digest,128,15558,6
client,verify,128,18151,7
client,digest,128,15558,6
server,verify,128,18151,6
server,digest,128,23337,8
client,verify,128,38895,14
client,digest,128,18151,6
server,verify,128,23337,8
server,digest,128,15558,5
client,verify,128,20744,7
client,digest,128,15558,6
server,verify,128,18151,6
server,digest,128,15558,6
client,verify,128,18151,7
client,digest,128,121871,9
server,verify,128,49267,18
server,digest,128,28523,10
client,verify,128,41488,15
client,digest,128,25930,9
server,verify,128,28523,11
server,digest,128,23337,9
client,verify,128,20744,7
client,digest,128,15558,5
server,verify,128,18151,7
server,digest,128,12965,6
client,verify,128,0,0
client,digest,128,15558,5
server,verify,128,18151,7
server,digest,128,15558,6
client,verify,128,0,0
client,digest,128,15558,5
server,verify,128,18151,7
server,digest,128,12965,6
client,verify,128,20744,7
client,digest,128,12965,6
server,verify,128,18151,7
server,digest,128,12965,5
client,verify,128,15558,6
client,digest,128,15558,5
server,verify,128,18151,7
server,digest,128,12965,5
client,verify,128,18151,6
client,digest,128,15558,5
server,verify,128,18151,6
server,digest,128,12965,5
client,verify,128,10372,4
client,digest,128,12965,5
server,verify,128,18151,6
server,digest,128,0,0
client,verify,128,0,0
client,digest,128,0,6
server,verify,128,0,0
server,digest,128,12965,5
client,verify,128,0,0
client,digest,128,0,0
server,verify,128,0,0
server,digest,128,0,0
client,verify,128,0,0
client,digest,128,0,0
server,verify,128,15558,7
server,digest,128,0,0
client,verify,128,20744,7
client,digest,128,0,0
server,verify,128,18151,6
server,digest,128,15558,5
client,verify,128,0,0
client,digest,128,12965,5
server,verify,128,20744,7
server,digest,128,12965,5
client,verify,128,0,0
client,digest,128,12965,5
server,verify,128,18151,7
server,digest,128,0,0
client,verify,128,0,0
client,digest,128,12965,5
server,verify,128,18151,6
server,digest,128,0,0
client,verify,128,18151,7
client,digest,128,12965,5
server,verify,128,18151,7
server,digest,128,12965,4
client,verify,128,18151,6
client,digest,128,12965,5
server,verify,128,0,0
server,digest,128,12965,6
client,verify,128,18151,6
client,digest,128,12965,6
server,verify,128,18151,6
server,digest,128,0,0
client,verify,128,25930,8
client,digest,128,20744,8
server,verify,128,0,0
server,digest,128,23337,8
client,verify,128,15558,7
client,digest,128,15558,6
server,verify,128,18151,6
server,digest,128,15558,5
client,verify,128,18151,6
client,digest,128,12965,5
server,verify,128,10372,4
server,digest,128,15558,5
client,verify,128,0,0
client,digest,128,12965,5
server,verify,128,18151,6
server,digest,128,15558,5
client,verify,128,18151,6
client,digest,128,0,0
server,verify,128,18151,6
server,digest,128,12965,5
client,verify,128,28523,11
client,digest,128,23337,8
server,verify,128,15558,7
server,digest,128,12965,5
client,verify,128,0,0
client,digest,128,12965,6
server,verify,128,18151,7
server,digest,128,15558,6
client,verify,128,0,0
client,digest,128,0,0
server,verify,128,18151,6
server,digest,128,12965,5
client,verify,128,0,0
client,digest,128,15558,6
server,verify,128,15558,6
server,digest,128,12965,4
client,verify,128,18151,6
client,digest,128,0,0
server,verify,128,15558,6
server,digest,128,15558,5
client,verify,128,360427,139
client,digest,128,15558,5
server,verify,128,23337,9
server,digest,128,18151,7
client,verify,128,28523,10
client,digest,128,20744,7
server,verify,128,28523,11
server,digest,128,23337,9
client,verify,128,28523,10
client,digest,128,54453,21
server,verify,128,31116,12
server,digest,128,28523,10
client,verify,128,23337,9
client,digest,128,15558,6
server,verify,128,18151,7
server,digest,128,18151,6
client,verify,128,18151,6
client,digest,128,15558,6
server,verify,128,23337,10
server,digest,128,15558,5
client,verify,128,2593,2
client,digest,128,28523,11
server,verify,128,31116,11
server,digest,128,23337,9
client,verify,128,23337,9
client,digest,128,15558,5
server,verify,128,0,0
server,digest,128,12965,5
client,verify,128,18151,7
client,digest,128,12965,5
server,verify,128,18151,7
server,digest,128,0,0
client,verify,128,0,0
client,digest,128,12965,5
server,verify,128,18151,6
server,digest,128,12965,4
client,verify,128,18151,6
client,digest,128,12965,5
server,verify,128,18151,6
server,digest,128,12965,5
client,verify,128,15558,7
client,digest,128,0,0
server,verify,128,18151,7
server,digest,128,15558,5
client,verify,128,2593,1
client,digest,128,12965,5
server,verify,128,18151,6
server,digest,128,0,0
client,verify,128,18151,6
client,digest,128,15558,5
server,verify,128,15558,6
server,digest,128,15558,5
client,verify,128,0,0
client,digest,128,12965,4
server,verify,128,18151,6
server,digest,128,12965,5
client,verify,128,15558,6
client,digest,128,15558,5
server,verify,128,15558,6
server,digest,128,12965,4
client,verify,128,15558,6
client,digest,128,12965,6
server,verify,128,18151,7
server,digest,128,15558,6
client,verify,128,15558,6
client,digest,128,12965,5
server,verify,128,15558,6
server,digest,128,15558,5
client,verify,128,15558,6
client,digest,128,0,0
server,verify,128,18151,6
server,digest,128,12965,6
client,verify,128,31116,11
client,digest,128,25930,9
server,verify,128,33709,13
server,digest,128,23337,8
client,verify,128,90755,34
client,digest,128,15558,6
server,verify,128,0,0
server,digest,128,15558,6
client,verify,128,18151,6
client,digest,128,12965,5
server,verify,128,0,0
server,digest,128,12965,4
client,verify,128,0,0
client,digest,128,15558,5
server,verify,128,18151,6
server,digest,128,12965,5
client,verify,128,15558,6
client,digest,128,12965,5
server,verify,128,18151,7
server,digest,128,12965,5
client,verify,128,0,0
client,digest,128,25930,9
server,verify,128,28523,10
server,digest,128,23337,8
client,verify,128,25930,10
client,digest,128,23337,8
server,verify,128,28523,10
server,digest,128,23337,8
client,verify,128,15558,7
client,digest,128,15558,5
server,verify,128,18151,6
server,digest,128,15558,6
client,verify,128,0,0
client,digest,128,20744,8
server,verify,128,23337,8
server,digest,128,15558,6
client,verify,128,23337,8
client,digest,128,0,0
server,verify,128,0,0
server,digest,128,15558,6
client,verify,128,18151,6
client,digest,128,15558,5
server,verify,128,0,0
server,digest,128,15558,6
client,verify,128,18151,7
client,digest,128,12965,6
server,verify,128,20744,7
server,digest,128,15558,5
client,verify,128,18151,6
client,digest,128,0,0
server,verify,128,18151,7
server,digest,128,12965,5
client,verify,128,18151,6
client,digest,128,0,0
server,verify,128,18151,6
server,digest,128,0,0
client,verify,128,0,0
client,digest,128,0,0
server,verify,128,18151,6
server,digest,128,12965,5
client,verify,128,15558,6
client,digest,128,12965,5
server,verify,128,0,0
server,digest,128,15558,5
client,verify,128,18151,7
client,digest,128,12965,5
server,verify,128,0,0
server,digest,128,12965,6
client,verify,128,0,0
client,digest,128,12965,5
server,verify,128,18151,6
server,digest,128,12965,5
client,verify,128,0,0
client,digest,128,15558,5
server,verify,128,18151,6
server,digest,128,12965,5
client,verify,128,15558,7
client,digest,128,0,0
server,verify,128,15558,7
server,digest,128,12965,4
client,verify,128,25930,11
client,digest,128,18151,6
server,verify,128,18151,7
server,digest,128,12965,6
client,verify,128,0,0
client,digest,128,12965,6
server,verify,128,18151,7
server,digest,128,0,0
client,verify,128,18151,6
client,digest,128,15558,6
server,verify,128,20744,7
server,digest,128,15558,5
client,verify,128,0,0
client,digest,128,15558,6
server,verify,128,18151,7
server,digest,128,15558,5
client,verify,128,15558,7
client,digest,128,12965,4
server,verify,128,0,0
server,digest,128,49267,18
client,verify,128,0,0
client,digest,128,0,0
server,verify,128,18151,6
server,digest,128,12965,5
client,verify,128,25930,10
client,digest,128,20744,7
server,verify,128,0,0
server,digest,128,10372,4
client,verify,128,25930,9
client,digest,128,23337,8
server,verify,128,0,0
server,digest,128,20744,8
client,verify,128,25930,10
client,digest,128,20744,7
server,verify,128,0,0
server,digest,128,20744,8
client,verify,128,28523,10
client,digest,128,0,0
server,verify,128,28523,10
server,digest,128,0,0
client,verify,128,28523,10
client,digest,128,23337,8
server,verify,128,18151,7
server,digest,128,15558,5
client,verify,128,18151,6
client,digest,128,0,0
server,verify,128,0,0
server,digest,128,15558,6
client,verify,128,18151,7
client,digest,128,15558,5
server,verify,128,5186,2
server,digest,128,15558,5
client,verify,128,0,0
client,digest,128,12965,5
server,verify,128,0,0
server,digest,128,20744,8
client,verify,128,18151,6
client,digest,128,12965,5
server,verify,128,23337,8
server,digest,128,18151,6
client,verify,128,23337,9
client,digest,128,15558,5
server,verify,128,28523,11
server,digest,128,20744,38
client,verify,128,18151,7
client,digest,128,12965,5
server,verify,128,18151,6
server,digest,128,15558,5
client,verify,128,20744,7
client,digest,128,12965,5
server,verify,128,18151,6
server,digest,128,12965,6
client,verify,128,18151,6
client,digest,128,15558,5
server,verify,128,15558,6
server,digest,128,15558,6
client,verify,128,15558,7
client,digest,128,12965,5
server,verify,128,18151,6
server,digest,128,15558,6
client,verify,128,18151,6
client,digest,128,12965,5
server,verify,128,15558,7
server,digest,128,15558,6
client,verify,128,18151,7
client,digest,128,15558,5
server,verify,128,15558,7
server,digest,128,15558,6
client,verify,128,20744,7
client,digest,128,15558,5
server,verify,128,18151,7
server,digest,128,15558,6
client,verify,128,18151,6
client,digest,128,18151,7
server,verify,128,25930,10
server,digest,128,18151,8
client,verify,128,28523,11
client,digest,128,20744,8
server,verify,128,23337,10
server,digest,128,15558,6
client,verify,128,18151,8
client,digest,128,12965,6
server,verify,128,23337,8
server,digest,128,15558,5
client,verify,128,18151,6
client,digest,128,15558,6
server,verify,128,18151,6
server,digest,128,18151,6
client,verify,128,18151,7
client,digest,128,12965,6
server,verify,128,18151,7
server,digest,128,15558,6
client,verify,128,20744,7
client,digest,128,15558,5
server,verify,128,31116,12
server,digest,128,18151,6
client,verify,128,20744,7
client,digest,128,12965,6
server,verify,128,20744,8
server,digest,128,18151,6
client,verify,128,18151,7
client,digest,128,18151,6
server,verify,128,20744,7
server,digest,128,12965,6
client,verify,128,18151,6
client,digest,128,15558,6
server,verify,128,18151,7
server,digest,128,12965,5
client,verify,128,20744,7
client,digest,128,12965,6
server,verify,128,18151,6
server,digest,128,12965,5
client,verify,128,25930,10
client,digest,128,15558,6
server,verify,128,18151,6
server,digest,128,12965,5
client,verify,128,15558,7
client,digest,128,15558,5
server,verify,128,18151,6
server,digest,128,12965,5
client,verify,128,18151,6
client,digest,128,15558,5
server,verify,128,18151,6
server,digest,128,15558,5
client,verify,128,18151,6
client,digest,128,15558,5
server,verify,128,25930,9
server,digest,128,15558,6
client,verify,128,25930,9
client,digest,128,20744,8
server,verify,128,18151,7
server,digest,128,15558,5
client,verify,128,18151,7
client,digest,128,15558,6
server,verify,128,15558,6
server,digest,128,12965,5
client,verify,128,20744,7
client,digest,128,12965,5
server,verify,128,18151,6
server,digest,128,12965,5
client,verify,128,18151,6
client,digest,128,15558,5
server,verify,128,18151,7
server,digest,128,12965,5
client,verify,128,18151,7
client,digest,128,12965,5
server,verify,128,18151,7
server,digest,128,12965,5
client,verify,128,15558,7
client,digest,128,15558,6
server,verify,128,23337,8
server,digest,128,15558,5
client,verify,128,20744,8
client,digest,128,12965,6
server,verify,128,25930,9
server,digest,128,18151,6
client,verify,128,18151,7
client,digest,128,12965,5
server,verify,128,33709,11
server,digest,128,23337,9
client,verify,128,36302,14
client,digest,128,25930,9
server,verify,128,20744,7
server,digest,128,18151,6
client,verify,128,18151,6
client,digest,128,12965,5
server,verify,128,20744,7
server,digest,128,12965,5
client,verify,128,18151,7
client,digest,128,12965,5
server,verify,128,18151,7
server,digest,128,0,0
client,verify,128,15558,6
client,digest,128,12965,5
server,verify,128,18151,6
server,digest,128,15558,5
client,verify,128,18151,6
client,digest,128,15558,5
server,verify,128,18151,6
server,digest,128,15558,6
client,verify,128,18151,6
client,digest,128,12965,5
server,verify,128,18151,6
server,digest,128,12965,5
client,verify,128,18151,6
client,digest,128,12965,5
server,verify,128,18151,7
server,digest,128,18151,6
client,verify,128,20744,7
client,digest,128,15558,5
server,verify,128,18151,6
server,digest,128,12965,5
client,verify,128,15558,7
client,digest,128,15558,6
server,verify,128,18151,7
server,digest,128,12965,5
client,verify,128,18151,6
client,digest,128,15558,5
server,verify,128,0,0
server,digest,128,15558,5
client,verify,128,15558,7
client,digest,128,15558,6
server,verify,128,20744,7
server,digest,128,18151,6
client,verify,128,18151,6
client,digest,128,15558,5
server,verify,128,0,0
server,digest,128,12965,5
client,verify,128,20744,7
client,digest,128,15558,5
server,verify,128,18151,7
server,digest,128,15558,5
client,verify,128,18151,7
client,digest,128,15558,5
server,verify,128,18151,7
server,digest,128,15558,5
client,verify,128,18151,6
client,digest,128,12965,5
server,verify,128,5186,2
server,digest,128,12965,5
client,verify,128,18151,6
client,digest,128,12965,6
server,verify,128,20744,7
server,digest,128,15558,6
client,verify,128,20744,7
client,digest,128,15558,6
server,verify,128,28523,11
server,digest,128,23337,9
client,verify,128,25930,9
client,digest,128,15558,6
server,verify,128,20744,8
server,digest,128,15558,5
client,verify,128,18151,7
client,digest,128,18151,6
server,verify,128,18151,6
server,digest,128,12965,5
client,verify,128,20744,7
client,digest,128,15558,5
server,verify,128,18151,6
server,digest,128,12965,5
client,verify,128,18151,7
client,digest,128,12965,6
server,verify,128,49267,19
server,digest,128,12965,5
client,verify,128,18151,7
client,digest,128,12965,5
server,verify,128,18151,6
server,digest,128,12965,5
client,verify,128,59639,22
client,digest,128,15558,5
server,verify,128,31116,11
server,digest,128,25930,9
client,verify,128,18151,6
client,digest,256,18151,7
server,verify,256,51860,20
server,digest,256,18151,7
client,verify,256,20744,7
client,digest,256,15558,6
server,verify,256,23337,8
server,digest,256,23337,9
client,verify,256,31116,11
client,digest,256,20744,7
server,verify,256,41488,15
server,digest,256,23337,10
client,verify,256,23337,8
client,digest,256,18151,6
server,verify,256,31116,12
server,digest,256,0,0
client,verify,256,20744,8
client,digest,256,18151,7
server,verify,256,23337,8
server,digest,256,18151,7
client,verify,256,20744,8
client,digest,256,15558,6
server,verify,256,23337,9
server,digest,256,18151,7
client,verify,256,20744,8
client,digest,256,15558,7
server,verify,256,33709,13
server,digest,256,31116,11
client,verify,256,23337,9
client,digest,256,18151,6
server,verify,256,23337,8
server,digest,256,18151,7
client,verify,256,20744,8
client,digest,256,18151,7
server,verify,256,20744,7
server,digest,256,15558,7
client,verify,256,20744,8
client,digest,256,18151,7
server,verify,256,23337,8
server,digest,256,20744,8
client,verify,256,23337,8
client,digest,256,18151,7
server,verify,256,23337,8
server,digest,256,18151,7
client,verify,256,38895,14
client,digest,256,28523,10
server,verify,256,36302,14
server,digest,256,18151,7
client,verify,256,23337,8
client,digest,256,15558,6
server,verify,256,20744,7
server,digest,256,18151,7
client,verify,256,20744,8
client,digest,256,15558,7
server,verify,256,23337,8
server,digest,256,18151,7
client,verify,256,20744,8
client,digest,256,15558,7
server,verify,256,20744,7
server,digest,256,20744,7
client,verify,256,20744,8
client,digest,256,20744,7
server,verify,256,20744,7
server,digest,256,18151,7
client,verify,256,18151,8
client,digest,256,18151,7
server,verify,256,20744,7
server,digest,256,18151,7
client,verify,256,36302,13
client,digest,256,25930,10
server,verify,256,23337,9
server,digest,256,18151,6
client,verify,256,49267,19
client,digest,256,23337,9
server,verify,256,28523,10
server,digest,256,20744,7
client,verify,256,23337,8
client,digest,256,15558,7
server,verify,256,20744,7
server,digest,256,18151,7
client,verify,256,31116,10
client,digest,256,28523,10
server,verify,256,20744,7
server,digest,256,18151,6
client,verify,256,23337,8
client,digest,256,15558,7
server,verify,256,20744,8
server,digest,256,20744,7
client,verify,256,20744,8
client,digest,256,15558,7
server,verify,256,33709,11
server,digest,256,33709,13
client,verify,256,20744,8
client,digest,256,18151,7
server,verify,256,20744,7
server,digest,256,20744,7
client,verify,256,23337,8
client,digest,256,15558,7
server,verify,256,23337,8
server,digest,256,18151,7
client,verify,256,23337,8
client,digest,256,20744,7
server,verify,256,20744,8
server,digest,256,18151,6
client,verify,256,23337,8
client,digest,256,15558,7
server,verify,256,20744,8
server,digest,256,15558,7
client,verify,256,38895,15
client,digest,256,31116,12
server,verify,256,23337,8
server,digest,256,38895,14
client,verify,256,23337,8
client,digest,256,15558,7
server,verify,256,23337,8
server,digest,256,18151,6
client,verify,256,20744,8
client,digest,256,18151,7
server,verify,256,28523,11
server,digest,256,18151,7
client,verify,256,41488,14
client,digest,256,18151,8
server,verify,256,31116,11
server,digest,256,18151,7
client,verify,256,20744,9
client,digest,256,18151,7
server,verify,256,23337,9
server,digest,256,18151,7
client,verify,256,38895,15
client,digest,256,20744,8
server,verify,256,25930,10
server,digest,256,18151,7
client,verify,256,23337,9
client,digest,256,15558,6
server,verify,256,20744,8
server,digest,256,88162,34
client,verify,256,23337,8
client,digest,256,18151,6
server,verify,256,20744,8
server,digest,256,18151,7
client,verify,256,20744,8
client,digest,256,18151,6
server,verify,256,20744,8
server,digest,256,18151,7
client,verify,256,23337,8
client,digest,256,18151,7
server,verify,256,44081,14
server,digest,256,31116,11
client,verify,256,25930,10
client,digest,256,18151,6
server,verify,256,23337,9
server,digest,256,18151,8
client,verify,256,25930,9
client,digest,256,33709,10
server,verify,256,36302,14
server,digest,256,31116,11
client,verify,256,25930,9
client,digest,256,20744,7
server,verify,256,0,0
server,digest,256,18151,7
client,verify,256,23337,8
client,digest,256,18151,6
server,verify,256,0,0
server,digest,256,15558,7
client,verify,256,20744,7
client,digest,256,20744,7
server,verify,256,18151,8
server,digest,256,15558,6
client,verify,256,23337,8
client,digest,256,15558,7
server,verify,256,0,0
server,digest,256,12965,5
client,verify,256,23337,9
client,digest,256,18151,6
server,verify,256,20744,9
server,digest,256,25930,10
client,verify,256,28523,10
client,digest,256,18151,8
server,verify,256,25930,9
server,digest,256,15558,6
client,verify,256,67418,25
client,digest,256,25930,10
server,verify,256,20744,8
server,digest,256,18151,7
client,verify,256,28523,10
client,digest,256,31116,13
server,verify,256,20744,7
server,digest,256,20744,7
client,verify,256,20744,8
client,digest,256,15558,6
server,verify,256,23337,8
server,digest,256,15558,7
client,verify,256,20744,8
client,digest,256,15558,7
server,verify,256,23337,8
server,digest,256,18151,7
client,verify,256,18151,7
client,digest,256,15558,7
server,verify,256,20744,8
server,digest,256,15558,7
client,verify,256,20744,8
client,digest,256,18151,7
server,verify,256,23337,8
server,digest,256,18151,6
client,verify,256,20744,7
client,digest,256,18151,7
server,verify,256,20744,9
server,digest,256,18151,6
client,verify,256,20744,7
client,digest,256,18151,6
server,verify,256,23337,8
server,digest,256,18151,6
client,verify,256,20744,8
client,digest,256,23337,8
server,verify,256,25930,10
server,digest,256,18151,6
client,verify,256,23337,8
client,digest,256,18151,7
server,verify,256,23337,8
server,digest,256,15558,6
client,verify,256,23337,8
client,digest,256,15558,7
server,verify,256,23337,8
server,digest,256,15558,7
client,verify,256,23337,8
client,digest,256,15558,6
server,verify,256,23337,8
server,digest,256,15558,7
client,verify,256,23337,8
client,digest,256,18151,7
server,verify,256,20744,7
server,digest,256,15558,7
client,verify,256,20744,8
client,digest,256,15558,6
server,verify,256,23337,8
server,digest,256,15558,7
client,verify,256,23337,9
client,digest,256,18151,7
server,verify,256,23337,8
server,digest,256,0,0
client,verify,256,36302,13
client,digest,256,23337,10
